stage_id,stage_name,kind,required,item_path,description,source_path,deliverable_path,status,reason,size_bytes,sha256
03,GNN Structlite,result,true,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835,Main human-only structlite run outputs.,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset085/reports/validation/fusion_validation_subset085/validation_report.md,deliverables/stages/03_gnn_structlite/result/work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset085/reports/validation/fusion_validation_subset085/validation_report.md,copied,,2725,218a0420c57df83386d139987e3cd7fe5e6dbba93cbb95fa1513394cb9a2e316
03,GNN Structlite,result,true,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835,Main human-only structlite run outputs.,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset085/reports/validation/gnn_structlite_validation_subset085/meta_enrichment_results.csv,deliverables/stages/03_gnn_structlite/result/work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset085/reports/validation/gnn_structlite_validation_subset085/meta_enrichment_results.csv,copied,,94412,531a5806bb2f158efd16c9c8cbaf43e50d2d06d660906c1ac109a3200f95dcf3
03,GNN Structlite,result,true,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835,Main human-only structlite run outputs.,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset085/reports/validation/gnn_structlite_validation_subset085/meta_enrichment_seed_summary.csv,deliverables/stages/03_gnn_structlite/result/work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset085/reports/validation/gnn_structlite_validation_subset085/meta_enrichment_seed_summary.csv,copied,,4640,d2ca6da2bfa6786ca1f31dc9421c484caf302ff7d4993ed0b6e94d90aa2d6fd1
03,GNN Structlite,result,true,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835,Main human-only structlite run outputs.,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset085/reports/validation/gnn_structlite_validation_subset085/pairwise_ari.csv,deliverables/stages/03_gnn_structlite/result/work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset085/reports/validation/gnn_structlite_validation_subset085/pairwise_ari.csv,copied,,279,fb161da33499a146a2964361dfb62d74367f9bea66889a65ec4136594278a55d
03,GNN Structlite,result,true,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835,Main human-only structlite run outputs.,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset085/reports/validation/gnn_structlite_validation_subset085/text_coherence_by_seed.csv,deliverables/stages/03_gnn_structlite/result/work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset085/reports/validation/gnn_structlite_validation_subset085/text_coherence_by_seed.csv,copied,,1051,2d0003d8be47185701dbd2b6b17d5e84d555bd128bffc29fd27db2e0e9834726
03,GNN Structlite,result,true,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835,Main human-only structlite run outputs.,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset085/reports/validation/gnn_structlite_validation_subset085/validation_report.md,deliverables/stages/03_gnn_structlite/result/work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset085/reports/validation/gnn_structlite_validation_subset085/validation_report.md,copied,,2747,6140f0b757f1637610ec406a457bf81b9584a41da0fa575244732c51f7c0efb2
03,GNN Structlite,result,true,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835,Main human-only structlite run outputs.,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset085/reports/validation/gnn_validation_subset085/meta_enrichment_results.csv,deliverables/stages/03_gnn_structlite/result/work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset085/reports/validation/gnn_validation_subset085/meta_enrichment_results.csv,copied,,102518,f40e05cce6f5541805bd43a4e483ce62db7ec311f8f095b70c8cd28c3e6c1729
03,GNN Structlite,result,true,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835,Main human-only structlite run outputs.,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset085/reports/validation/gnn_validation_subset085/meta_enrichment_seed_summary.csv,deliverables/stages/03_gnn_structlite/result/work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset085/reports/validation/gnn_validation_subset085/meta_enrichment_seed_summary.csv,copied,,4366,1f9fcdb290ed7a89e6df823bd7ea3cc2e1ca1c9e52cdedfc16dc4b748c68fcb6
03,GNN Structlite,result,true,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835,Main human-only structlite run outputs.,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset085/reports/validation/gnn_validation_subset085/pairwise_ari.csv,deliverables/stages/03_gnn_structlite/result/work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset085/reports/validation/gnn_validation_subset085/pairwise_ari.csv,copied,,280,58a853d59105cce1669a2eb7b3cbf32420cb2c37fad76a51ab05d927a455e5cb
03,GNN Structlite,result,true,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835,Main human-only structlite run outputs.,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset085/reports/validation/gnn_validation_subset085/text_coherence_by_seed.csv,deliverables/stages/03_gnn_structlite/result/work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset085/reports/validation/gnn_validation_subset085/text_coherence_by_seed.csv,copied,,1048,cd929308ef5e7b0b541bd2ad6a11f5499eb054266e972cd3796a464a93a3ac52
03,GNN Structlite,result,true,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835,Main human-only structlite run outputs.,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset085/reports/validation/gnn_validation_subset085/validation_report.md,deliverables/stages/03_gnn_structlite/result/work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset085/reports/validation/gnn_validation_subset085/validation_report.md,copied,,2734,9ad5672700816cc7d0c6a7db990246d64cb44542732c3b5a3208c3f67e98cef4
03,GNN Structlite,result,true,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835,Main human-only structlite run outputs.,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/csv/fusion_eval_subset090.csv,deliverables/stages/03_gnn_structlite/result/work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/csv/fusion_eval_subset090.csv,copied,,1477,ecc9fa4034c1599828e806c7e56c9dd131e1b3cc1804de37975a0241df3fcd90
03,GNN Structlite,result,true,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835,Main human-only structlite run outputs.,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/csv/gnn_eval_subset090.csv,deliverables/stages/03_gnn_structlite/result/work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/csv/gnn_eval_subset090.csv,copied,,1512,6c2518471b0ee23e1421c430f49b303daf2e2d69b1fba498c7dd9d73e255007a
03,GNN Structlite,result,true,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835,Main human-only structlite run outputs.,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/csv/gnn_structlite_eval_subset090.csv,deliverables/stages/03_gnn_structlite/result/work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/csv/gnn_structlite_eval_subset090.csv,copied,,1554,c897d776f5f5eb588d4774ae6d7dfc5b31b6fd2747d0d427ed7b9a2ba76888e9
03,GNN Structlite,result,true,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835,Main human-only structlite run outputs.,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/csv/text_structlite_linkpred_subset090.csv,deliverables/stages/03_gnn_structlite/result/work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/csv/text_structlite_linkpred_subset090.csv,copied,,1917,8839f2b3a84846a9ddab3748206ca142fbb058ee63bd362b86f1e8473ec269fc
03,GNN Structlite,result,true,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835,Main human-only structlite run outputs.,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/csv/text_structlite_linkpred_subset090.summary.json,deliverables/stages/03_gnn_structlite/result/work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/csv/text_structlite_linkpred_subset090.summary.json,copied,,2619,046964eed66497be66da6ec3041b19232767a83d043f8823842f5bcd639bbde0
03,GNN Structlite,result,true,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835,Main human-only structlite run outputs.,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/features/feature_manifest_subset090.json,deliverables/stages/03_gnn_structlite/result/work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/features/feature_manifest_subset090.json,copied,,1984,09da9f4c0d573b097de1852a2efd02e3a4f2d8234e6b659f8db1603b635d4512
03,GNN Structlite,result,true,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835,Main human-only structlite run outputs.,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/features/text_structlite_gnn_holdout_subset090.npz,deliverables/stages/03_gnn_structlite/result/work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/features/text_structlite_gnn_holdout_subset090.npz,copied,,1701077,caa112a984482b4e92a755b36d31dc565c79250530646b24abee763db5dcd42d
03,GNN Structlite,result,true,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835,Main human-only structlite run outputs.,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/features/text_structlite_subset090.npz,deliverables/stages/03_gnn_structlite/result/work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/features/text_structlite_subset090.npz,copied,,2562245,7ccbb23e3dbf979fc94adb499dd2943cf14bfbeb46c8f51925c16f9c89b76425
03,GNN Structlite,result,true,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835,Main human-only structlite run outputs.,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/inputs/edges_with_mtype_threshold_090_human.txt,deliverables/stages/03_gnn_structlite/result/work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/inputs/edges_with_mtype_threshold_090_human.txt,copied,,207278,753348bb47cced577a2d79fadc834bc6e003887ae543d2f3ec120f1a923f0ef5
03,GNN Structlite,result,true,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835,Main human-only structlite run outputs.,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/inputs/enriched_gs_metadata_subset090_human.csv,deliverables/stages/03_gnn_structlite/result/work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/inputs/enriched_gs_metadata_subset090_human.csv,copied,,4390543,57b53d7c5928de9490bb0a39a567ca389cecdca8698c0fbdb34297314f0a1155
03,GNN Structlite,result,true,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835,Main human-only structlite run outputs.,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/inputs/filter_stats_subset090.md,deliverables/stages/03_gnn_structlite/result/work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/inputs/filter_stats_subset090.md,copied,,206,c5fad22b5736bb2291c41a06a2d5ffb4810e7788f0456039964ae6d54109deb7
03,GNN Structlite,result,true,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835,Main human-only structlite run outputs.,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/inputs/fusion_subset_090_human.npz,deliverables/stages/03_gnn_structlite/result/work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/inputs/fusion_subset_090_human.npz,copied,,3371221,6463bfac7215188ef374e7546082f4097efb69599f864b0c16bbb6d7db316ddb
03,GNN Structlite,result,true,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835,Main human-only structlite run outputs.,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/inputs/gnn_old_holdout_subset_090_human.npz,deliverables/stages/03_gnn_structlite/result/work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/inputs/gnn_old_holdout_subset_090_human.npz,copied,,1701077,ff856df463f34d74fa4c08e14e536d09e631b772f54f87c3e1cd3200a09e02ec
03,GNN Structlite,result,true,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835,Main human-only structlite run outputs.,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/inputs/go_embeddings_subset_090_human_l2.npz,deliverables/stages/03_gnn_structlite/result/work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/inputs/go_embeddings_subset_090_human_l2.npz,copied,,2536149,16013a28cb7feb87e150baa0850477c8297bfa89b322791f9080d7fae6121193
03,GNN Structlite,result,true,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835,Main human-only structlite run outputs.,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/inputs/human_ids_subset090.txt,deliverables/stages/03_gnn_structlite/result/work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/inputs/human_ids_subset090.txt,copied,,16310,935215d08afeff99880c2c20c2e344dd9e34e482feaa81e7e939cf57bf62eec7
03,GNN Structlite,result,true,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835,Main human-only structlite run outputs.,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/inputs/pager_embeddings_subset_090_human_l2.npz,deliverables/stages/03_gnn_structlite/result/work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/inputs/pager_embeddings_subset_090_human_l2.npz,copied,,1701077,bf50cf1f3a3aa5f5551e4465967acdcdd695a23f9b71310cd23b4342541c26b8
03,GNN Structlite,result,true,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835,Main human-only structlite run outputs.,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/reports/confound/fusion_confound_subset090.md,deliverables/stages/03_gnn_structlite/result/work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/reports/confound/fusion_confound_subset090.md,copied,,2399,7b36a4fb370a21f4d8c90a7df9e12231830f822d8066fb5390521abd7383f5e5
03,GNN Structlite,result,true,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835,Main human-only structlite run outputs.,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/reports/confound/gnn_confound_subset090.md,deliverables/stages/03_gnn_structlite/result/work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/reports/confound/gnn_confound_subset090.md,copied,,2391,fd9bd1bf5590a406a3d2eb0238d9c1031eaa63a56db5c97ffea7e1769c3a5232
03,GNN Structlite,result,true,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835,Main human-only structlite run outputs.,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/reports/confound/gnn_structlite_confound_subset090.md,deliverables/stages/03_gnn_structlite/result/work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/reports/confound/gnn_structlite_confound_subset090.md,copied,,2415,686a2588adef68c49c75dd74c58305c3f65cf66e79e112b5cea3fcb22f02f563
03,GNN Structlite,result,true,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835,Main human-only structlite run outputs.,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/reports/validation/fusion_validation_subset090/meta_enrichment_results.csv,deliverables/stages/03_gnn_structlite/result/work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/reports/validation/fusion_validation_subset090/meta_enrichment_results.csv,copied,,64375,38da1882947b61cdbedf60d7dd68e289a446621f6b1d54e5f304e45de1fce751
03,GNN Structlite,result,true,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835,Main human-only structlite run outputs.,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/reports/validation/fusion_validation_subset090/meta_enrichment_seed_summary.csv,deliverables/stages/03_gnn_structlite/result/work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/reports/validation/fusion_validation_subset090/meta_enrichment_seed_summary.csv,copied,,5071,1d7098e00e5a3fd8b8f1fb3a8262a50077f9b29821b3c23e53fc0f47480abdfb
03,GNN Structlite,result,true,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835,Main human-only structlite run outputs.,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/reports/validation/fusion_validation_subset090/pairwise_ari.csv,deliverables/stages/03_gnn_structlite/result/work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/reports/validation/fusion_validation_subset090/pairwise_ari.csv,copied,,279,8c7a8ff3a3dac730ee0a916cf0371098a433e01b023fc3a2e1d5a11f1d40f3ef
03,GNN Structlite,result,true,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835,Main human-only structlite run outputs.,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/reports/validation/fusion_validation_subset090/text_coherence_by_seed.csv,deliverables/stages/03_gnn_structlite/result/work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/reports/validation/fusion_validation_subset090/text_coherence_by_seed.csv,copied,,1047,9f6bb2cbae5887b5fe2d1b3c1d6ec4bb3a928405ac219bd14a6758463cc251e3
03,GNN Structlite,result,true,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835,Main human-only structlite run outputs.,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/reports/validation/fusion_validation_subset090/validation_report.md,deliverables/stages/03_gnn_structlite/result/work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/reports/validation/fusion_validation_subset090/validation_report.md,copied,,2720,705f41e55e2c526e4f5421fc6d096470decc863f9c484d2858493336b6c4f4cd
03,GNN Structlite,result,true,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835,Main human-only structlite run outputs.,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/reports/validation/gnn_structlite_validation_subset090/meta_enrichment_results.csv,deliverables/stages/03_gnn_structlite/result/work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/reports/validation/gnn_structlite_validation_subset090/meta_enrichment_results.csv,copied,,71046,187687b09233361a5d40bea7b841ddc36602f76f7e586aece998da683b0e4912
03,GNN Structlite,result,true,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835,Main human-only structlite run outputs.,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/reports/validation/gnn_structlite_validation_subset090/meta_enrichment_seed_summary.csv,deliverables/stages/03_gnn_structlite/result/work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/reports/validation/gnn_structlite_validation_subset090/meta_enrichment_seed_summary.csv,copied,,4897,b6fc3a2de1582c1681788b0b9bbed1f1b598cae7d1994e546822dc1851eb40d7
03,GNN Structlite,result,true,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835,Main human-only structlite run outputs.,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/reports/validation/gnn_structlite_validation_subset090/pairwise_ari.csv,deliverables/stages/03_gnn_structlite/result/work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/reports/validation/gnn_structlite_validation_subset090/pairwise_ari.csv,copied,,279,8f84083fbfd5157edbb23b53b8dcc5142cc6fdee14a50ffcbfb237d2f200c71c
03,GNN Structlite,result,true,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835,Main human-only structlite run outputs.,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/reports/validation/gnn_structlite_validation_subset090/text_coherence_by_seed.csv,deliverables/stages/03_gnn_structlite/result/work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/reports/validation/gnn_structlite_validation_subset090/text_coherence_by_seed.csv,copied,,1035,4ddc3549eed5f0a023c829af413b72a7fc9fb241d4e6f88943b8ce34eabaf097
03,GNN Structlite,result,true,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835,Main human-only structlite run outputs.,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/reports/validation/gnn_structlite_validation_subset090/validation_report.md,deliverables/stages/03_gnn_structlite/result/work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/reports/validation/gnn_structlite_validation_subset090/validation_report.md,copied,,2725,4a5961a89bcba361926c65e25e6a16a16cce004c4af5eade24894aa8feb2084f
03,GNN Structlite,result,true,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835,Main human-only structlite run outputs.,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/reports/validation/gnn_validation_subset090/meta_enrichment_results.csv,deliverables/stages/03_gnn_structlite/result/work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/reports/validation/gnn_validation_subset090/meta_enrichment_results.csv,copied,,52702,bc0ccfe94c5a88799db7b02f61e0cba76c58b07c0d88aef0e345f4593b501f43
03,GNN Structlite,result,true,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835,Main human-only structlite run outputs.,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/reports/validation/gnn_validation_subset090/meta_enrichment_seed_summary.csv,deliverables/stages/03_gnn_structlite/result/work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/reports/validation/gnn_validation_subset090/meta_enrichment_seed_summary.csv,copied,,5046,61d28bc04b8252009e7ec54289a67a97a71f68b3d04baf39b7cbe3707c336080
03,GNN Structlite,result,true,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835,Main human-only structlite run outputs.,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/reports/validation/gnn_validation_subset090/pairwise_ari.csv,deliverables/stages/03_gnn_structlite/result/work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/reports/validation/gnn_validation_subset090/pairwise_ari.csv,copied,,277,3e8700ae0f2e6f13ad8bc87386da4e365dc4df3a71ba45957a1ccbe3f8784fba
03,GNN Structlite,result,true,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835,Main human-only structlite run outputs.,work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/reports/validation/gnn_validation_subset090/text_coherence_by_seed.csv,deliverables/stages/03_gnn_structlite/result/work_alpha_gnn_20260212/task_20260219_gnn_feature_ablation/runs/single_085_090_human_only_20260302_210835/subset090/reports/validation/gnn_validation_subset090/text_coherence_by_seed.csv,copied,,1043,2a80068afaeed571321439b9bd254a0f6af94b2eabb2124633ed9372bff8dea0
